,Unnamed: 0.1,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
1468,1468,3425,1,39,357173,12,0,59,0,-1,0,1,1,0,1,0
1469,1469,47747,0,41,425444,13,15024,50,1,-1,0,1,1,1,1,0
1470,1470,35455,1,32,195744,9,0,40,0,1,1,1,0,1,0,0
1471,1471,35963,0,36,82488,13,0,40,0,-1,1,0,0,1,0,0
1472,1472,11097,0,48,145886,13,0,60,0,-1,1,0,0,1,0,0
1473,1473,20296,0,33,219034,7,0,40,0,-1,1,1,0,1,0,0
1474,1474,35021,0,28,255254,13,0,37,0,-1,1,1,0,1,0,0
1475,1475,36327,1,61,227119,9,0,40,1,-1,1,0,0,1,0,0
1476,1476,14475,1,48,101299,9,0,40,1,-1,1,0,0,1,0,0
1477,1477,15312,1,31,377850,9,0,65,0,-1,0,1,0,1,1,0
1478,1478,29791,1,61,167347,10,0,35,0,-1,1,0,0,1,0,0
1479,1479,42886,1,90,188242,9,11678,40,1,-1,0,0,1,1,1,0
1480,1480,14598,1,37,112497,14,0,50,1,-1,1,0,1,0,0,0
1481,1481,20574,0,44,163215,8,0,40,0,-1,1,0,0,1,0,0
1482,1482,45890,1,41,176716,13,0,40,1,-1,1,0,1,0,0,0
1483,1483,9389,1,26,318644,15,0,20,0,-1,0,1,0,0,1,0
1484,1484,10342,1,37,164898,10,0,52,0,-1,1,0,0,1,0,0
1485,1485,10883,0,40,191982,11,0,40,1,-1,1,0,0,1,0,0
1486,1486,7468,0,59,192983,9,0,40,0,-1,1,0,0,1,0,0
1487,1487,6750,0,63,273010,9,3471,40,0,-1,0,0,0,1,1,0
1488,1488,25258,1,34,34080,11,0,40,0,-1,1,0,0,1,0,0
1489,1489,13826,1,37,184964,14,0,45,1,-1,1,0,1,0,0,0
1490,1490,45409,1,30,113364,10,0,30,0,-1,1,0,0,1,0,0
1491,1491,17735,1,36,36423,9,0,25,1,-1,0,0,0,1,1,0
1492,1492,1985,1,29,421065,9,0,48,0,-1,0,1,0,1,1,0
1493,1493,46131,1,40,226027,9,0,20,0,-1,0,1,0,1,1,0
1494,1494,36223,1,50,237503,9,0,40,0,-1,1,0,0,1,0,0
1495,1495,20367,1,57,275943,4,0,40,0,-1,0,0,0,1,1,0
1496,1496,23643,1,68,168794,4,0,30,0,-1,0,0,0,1,1,0
1497,1497,23329,1,69,230417,16,0,40,1,-1,0,0,1,0,1,0
1498,1498,21622,1,30,231826,10,0,40,1,-1,1,1,0,1,0,0
1499,1499,5692,1,23,149224,9,0,40,0,-1,1,1,0,1,0,0
1500,1500,25644,1,67,150264,16,0,20,1,-1,0,0,1,0,1,0
1501,1501,42166,1,46,192203,10,0,40,0,-1,1,0,0,1,0,0
1502,1502,1655,1,44,120277,13,15024,50,1,-1,0,0,1,0,1,0
1503,1503,28540,0,59,131916,9,0,40,1,-1,1,0,0,1,0,0
1504,1504,428,1,63,222289,9,0,40,1,-1,1,0,0,1,0,0
1505,1505,31945,0,43,170230,14,0,40,0,-1,1,0,0,1,0,0
1506,1506,8692,0,55,113912,11,0,20,0,-1,0,0,0,1,1,0
1507,1507,3377,1,38,200153,9,0,60,0,-1,1,0,1,1,0,0
1508,1508,35345,0,23,305609,12,0,52,0,-1,0,1,0,1,1,0
1509,1509,31535,1,44,69333,13,0,50,1,-1,1,0,1,0,0,0
1510,1510,44681,0,36,162358,14,0,40,0,-1,1,0,0,1,0,0
1511,1511,41626,1,48,186256,9,0,40,0,-1,1,0,0,1,0,0
1512,1512,45862,1,24,118514,9,0,40,0,-1,1,0,0,1,0,0
1513,1513,6268,1,52,305053,9,0,40,0,-1,1,1,0,1,0,0
1514,1514,25777,1,46,270693,9,3674,30,0,-1,0,1,0,1,1,0
1515,1515,24199,1,48,174533,9,0,40,0,0,1,0,0,1,0,0
1516,1516,36243,1,29,199116,9,2407,40,0,-1,1,1,0,1,0,0
1517,1517,20926,0,31,90668,6,0,40,0,-1,1,0,0,1,0,0
1518,1518,24720,0,57,121362,10,0,38,1,-1,1,0,0,1,0,0
1519,1519,42773,1,54,99185,14,0,40,1,-1,1,0,1,0,0,0
1520,1520,16604,1,37,348960,12,0,50,1,-1,0,1,1,0,1,0
1521,1521,46485,0,38,32989,9,0,40,0,-1,1,0,0,1,0,0
1522,1522,24181,1,49,213140,9,0,60,1,-1,0,0,1,1,1,0
1523,1523,12154,1,52,168553,9,0,40,1,-1,1,0,0,1,0,0
1524,1524,33774,1,48,26502,9,0,40,0,-1,1,0,0,1,0,0
1525,1525,6428,1,33,342730,10,0,52,0,-1,0,1,0,1,1,0
1526,1526,32787,0,19,47235,10,0,20,0,-1,1,0,0,1,0,0
1527,1527,40291,0,32,51150,8,0,40,0,-1,1,0,0,1,0,0
1528,1528,43784,1,47,361390,6,4064,40,0,-1,0,1,0,1,1,0
1529,1529,46661,0,57,98466,9,0,16,0,-1,0,0,0,1,1,0
1530,1530,21416,0,37,299090,9,0,30,0,-1,0,1,0,1,1,0
1531,1531,30724,0,19,100009,9,0,40,0,-1,1,0,0,1,0,0
1532,1532,29594,1,42,126320,10,0,40,0,-1,1,0,0,1,0,0
1533,1533,24393,1,46,368561,13,0,55,1,-1,1,1,1,0,0,0
1534,1534,19166,0,50,425804,13,0,40,1,-1,0,1,0,1,1,0
1535,1535,15046,1,63,420629,11,0,45,0,-1,0,1,0,0,1,0
1536,1536,7817,1,41,116493,9,13550,44,1,-1,0,0,1,1,1,0
1537,1537,44106,0,21,231511,10,0,20,0,-1,1,1,0,1,0,0
1538,1538,33501,1,39,450770,9,0,40,0,-1,0,1,0,1,1,0
1539,1539,5215,1,54,392502,10,0,40,1,-1,0,1,0,1,1,0
1540,1540,2210,0,39,179352,10,0,35,0,-1,1,0,0,1,0,0
1541,1541,23278,0,46,75256,9,0,40,0,-1,1,0,0,1,0,0
1542,1542,25468,1,34,123270,9,0,40,1,-1,1,0,0,1,0,0
1543,1543,45847,1,19,146189,7,0,43,0,-1,1,1,0,1,0,0
1544,1544,19967,1,49,265295,9,0,40,0,-1,1,1,0,1,0,0
1545,1545,29905,1,33,183612,9,0,20,0,-1,1,0,0,1,0,0
1546,1546,41730,1,36,172571,9,0,45,0,-1,1,0,0,1,0,0
1547,1547,41380,0,19,216413,9,0,55,0,-1,1,1,0,1,0,0
1548,1548,5504,0,48,94461,9,0,16,0,-1,0,0,0,1,1,0
1549,1549,15000,1,37,42044,9,0,35,0,-1,1,0,0,1,0,0
1550,1550,48295,1,24,374763,7,0,40,0,-1,0,1,0,1,1,0
1551,1551,3221,1,53,135102,9,0,45,0,-1,1,0,0,1,0,0
1552,1552,18376,0,51,137253,9,0,40,1,-1,1,0,0,1,0,0
1553,1553,628,1,33,205469,10,0,40,1,-1,1,1,0,1,0,0
1554,1554,3222,1,25,113436,10,0,35,0,-1,1,0,0,1,0,0
1555,1555,41201,1,40,226902,13,0,40,1,-1,1,1,1,0,0,0
1556,1556,21047,0,19,106273,10,0,38,0,-1,1,0,0,1,0,0
1557,1557,19647,1,27,191129,10,0,40,0,-1,1,1,0,1,0,0
1558,1558,9743,1,57,298507,13,3103,40,1,-1,0,1,1,0,1,0
1559,1559,21272,0,57,173580,10,0,40,0,-1,1,0,0,1,0,0
1560,1560,45032,1,40,258589,14,0,80,0,-1,0,1,1,0,1,0
1561,1561,20066,1,42,196626,4,0,40,0,-1,0,0,0,1,1,0
1562,1562,31466,1,40,141649,11,0,40,1,-1,1,0,0,1,0,0
1563,1563,38056,0,28,181291,10,7688,40,1,-1,0,1,0,1,1,0
1564,1564,41969,0,35,193094,9,0,35,0,-1,1,1,0,1,0,0
1565,1565,6736,1,81,122651,10,0,15,0,-1,0,0,0,1,1,0
1566,1566,33237,1,39,41017,6,0,70,0,-1,0,0,0,1,1,0
1567,1567,16974,1,36,89508,10,0,50,0,-1,1,0,0,1,0,0
1568,1568,33700,0,24,103277,11,0,40,0,-1,1,0,0,1,0,0
1569,1569,15821,1,40,166662,15,15024,45,1,-1,0,0,1,0,1,0
1570,1570,29695,1,38,91039,14,0,65,1,-1,0,0,1,0,1,0
1571,1571,8690,1,67,127543,6,2414,80,0,-1,0,0,0,1,1,0
1572,1572,9025,1,27,132686,8,0,50,0,-1,1,0,0,1,0,0
1573,1573,2182,1,41,438696,14,0,5,1,-1,0,1,0,1,1,0
1574,1574,27291,1,25,114483,10,0,50,0,-1,1,0,0,1,0,0
1575,1575,11708,1,33,167309,13,0,40,0,-1,1,0,1,0,0,0
1576,1576,26089,1,28,55360,10,0,50,0,-1,1,0,0,1,0,0
1577,1577,9961,0,18,192409,8,0,25,0,-1,1,1,0,1,0,0
1578,1578,11062,1,40,277647,13,0,40,1,-1,1,1,1,0,0,0
1579,1579,9613,1,46,330087,13,0,55,1,-1,1,1,1,0,0,0
1580,1580,17786,1,20,283969,10,0,15,0,-1,1,1,0,1,0,0
1581,1581,8899,0,36,66173,13,0,50,0,-1,1,0,0,1,0,0
1582,1582,15868,1,21,103205,9,0,40,0,-1,1,0,0,1,0,0
1583,1583,10803,1,21,201603,9,2176,40,0,-1,1,1,0,1,0,0
1584,1584,25263,1,39,120074,9,0,40,0,-1,1,0,0,1,0,0
1585,1585,16723,1,64,59145,16,0,60,1,-1,0,0,1,0,1,0
1586,1586,34111,0,23,202416,9,0,30,0,-1,1,1,0,1,0,0
1587,1587,35425,1,50,134680,9,0,40,0,-1,1,0,0,1,0,0
1588,1588,44767,1,18,150675,6,0,40,0,-1,1,1,0,1,0,0
1589,1589,33454,1,20,316702,10,0,40,0,-1,1,1,0,1,0,0
1590,1590,29254,0,67,53588,9,0,40,0,-1,1,0,0,1,0,0
1591,1591,15980,0,24,182163,7,0,40,0,-1,1,1,0,1,0,0
1592,1592,1901,0,65,27012,4,0,50,0,-1,0,0,0,1,1,0
1593,1593,36260,1,20,216672,10,0,30,0,-1,1,1,0,1,0,0
1594,1594,3016,1,40,184378,13,0,40,0,-1,1,0,1,0,0,0
1595,1595,31691,1,26,154571,10,0,45,1,-1,1,1,0,1,0,0
1596,1596,6658,0,31,37546,13,0,35,1,-1,1,0,0,1,0,0
1597,1597,14948,1,30,167476,10,0,60,0,-1,1,0,1,1,0,0
1598,1598,42258,1,66,366425,9,0,40,0,-1,0,1,0,1,1,0
1599,1599,38822,1,34,152109,9,0,40,0,-1,1,0,0,1,0,0
1600,1600,22513,1,53,284329,14,0,50,1,-1,0,1,1,0,1,0
1601,1601,35702,1,30,133250,10,0,50,0,-1,1,0,0,1,0,0
1602,1602,39774,0,31,192039,12,0,40,0,-1,1,1,0,1,0,0
1603,1603,10477,1,27,200733,9,0,55,0,-1,1,1,0,1,0,0
1604,1604,24128,1,56,238806,4,0,26,0,-1,0,0,0,1,1,0
1605,1605,14493,0,17,73145,5,0,16,0,-1,0,0,0,1,1,0
1606,1606,23014,1,26,456618,9,0,40,0,-1,1,1,0,1,0,0
1607,1607,24636,1,54,288992,6,14344,68,1,-1,0,1,1,1,1,0
1608,1608,32992,1,48,67716,14,7688,50,1,-1,0,0,1,0,1,0
1609,1609,36010,1,40,192878,9,0,40,0,-1,1,0,0,1,0,0
1610,1610,385,0,23,396099,9,0,25,0,-1,0,1,0,1,1,0
1611,1611,36941,0,52,92469,10,0,32,0,-1,1,0,0,1,0,0
1612,1612,14365,1,64,134378,14,0,50,1,-1,0,0,1,0,1,0
1613,1613,32741,1,24,302195,13,0,45,0,-1,1,1,1,0,0,0
1614,1614,3707,0,41,343079,13,0,20,0,-1,0,1,0,1,1,0
1615,1615,11904,1,25,335005,10,3137,40,0,-1,1,1,0,1,0,0
1616,1616,19577,1,36,184655,9,0,48,0,-1,1,0,0,1,0,0
1617,1617,13179,1,22,60331,10,0,35,0,-1,1,0,0,1,0,0
1618,1618,18804,1,26,162312,10,0,20,0,-1,1,1,0,1,0,0
1619,1619,41782,0,20,227594,9,0,40,0,-1,1,1,0,1,0,0
1620,1620,9532,0,47,119199,10,0,35,1,-1,1,0,0,1,0,0
1621,1621,4867,1,42,174216,15,0,38,1,-1,1,0,1,0,0,0
1622,1622,8790,1,47,246396,9,0,40,0,-1,1,1,0,1,0,0
1623,1623,31651,1,49,94342,13,0,60,0,-1,0,0,1,0,1,0
1624,1624,35521,1,18,217302,9,0,30,0,-1,1,1,0,1,0,0
1625,1625,28980,1,25,181772,10,0,40,0,-1,1,1,0,1,0,0
1626,1626,30503,0,40,163342,9,0,70,0,-1,0,0,0,1,1,0
1627,1627,21898,1,69,200560,13,0,20,0,-1,0,0,1,0,1,0
1628,1628,23588,1,25,245628,10,0,15,0,-1,1,1,0,1,0,0
1629,1629,1414,1,52,173839,6,0,60,0,-1,0,0,0,1,1,0
1630,1630,26163,1,28,145284,9,0,70,0,-1,0,0,1,1,1,0
1631,1631,2493,1,18,415520,7,0,20,0,-1,0,1,0,1,1,0
1632,1632,45309,1,50,270221,10,0,43,1,-1,1,1,0,1,0,0
1633,1633,23272,1,39,186130,15,0,55,1,-1,1,0,1,0,0,0
1634,1634,30350,1,59,50929,10,0,60,1,-1,0,0,1,1,1,0
1635,1635,47657,0,65,109221,4,0,60,0,-1,0,0,0,1,1,0
1636,1636,20912,1,53,84278,13,0,48,1,-1,1,0,1,0,0,0
1637,1637,16253,0,52,43909,9,0,40,0,-1,1,0,0,1,0,0
1638,1638,27817,0,35,98986,4,0,30,0,-1,0,0,0,1,1,0
1639,1639,33369,0,18,185522,9,0,33,0,-1,1,1,0,1,0,0
1640,1640,25837,1,64,125684,9,0,40,0,-1,1,0,0,1,0,0
1641,1641,39541,1,33,488720,3,0,40,0,-1,0,1,0,1,1,0
1642,1642,24449,1,32,209317,9,0,40,0,1,1,1,0,1,0,0
1643,1643,32457,1,36,182863,9,0,60,1,-1,1,0,1,1,0,0
1644,1644,29890,1,28,407043,9,0,40,0,-1,1,1,0,1,0,0
1645,1645,8929,1,37,66686,9,0,40,1,-1,1,0,0,1,0,0
1646,1646,7029,0,37,33487,10,0,20,0,-1,0,0,0,1,1,0
1647,1647,13154,1,35,350247,15,0,50,1,-1,0,1,1,0,1,0
1648,1648,44672,0,21,24598,10,0,40,0,-1,1,0,0,1,0,0
1649,1649,18335,0,41,331651,15,0,50,1,-1,0,1,0,1,1,0
1650,1650,1281,0,42,158926,12,0,40,1,-1,1,0,0,1,0,0
1651,1651,28631,1,41,104334,10,0,50,1,-1,1,0,0,1,0,0
1652,1652,31701,1,45,44489,9,0,45,0,-1,1,0,0,1,0,0
1653,1653,19681,1,59,176647,9,0,40,1,-1,1,0,0,1,0,0
1654,1654,31855,1,42,169995,10,0,45,0,-1,1,0,0,1,0,0
1655,1655,13534,0,55,200992,10,0,35,0,-1,1,0,0,1,0,0
1656,1656,914,1,23,543028,9,0,40,0,-1,0,1,0,1,1,0
1657,1657,17252,0,33,49593,10,0,30,0,-1,1,0,0,1,0,0
1658,1658,41619,1,65,538099,13,0,30,0,-1,0,1,0,1,1,0
1659,1659,32044,0,90,313749,9,0,25,0,-1,0,0,0,1,1,0
1660,1660,45971,0,24,300008,9,0,40,0,-1,1,1,0,1,0,0
1661,1661,4976,1,22,99543,10,0,20,0,-1,1,0,0,1,0,0
1662,1662,2868,1,25,210278,13,0,30,0,-1,1,1,0,0,0,0
1663,1663,28674,0,51,198186,13,0,40,0,-1,1,0,0,1,0,0
1664,1664,46383,0,26,184303,3,0,8,0,-1,0,1,0,1,1,0
1665,1665,29617,0,47,191389,9,0,35,0,-1,1,0,0,1,0,0
1666,1666,2432,1,35,356250,15,0,35,0,-1,0,1,0,0,1,0
1667,1667,6515,1,26,126829,10,0,40,0,-1,1,0,0,1,0,0
1668,1668,14791,0,19,219742,10,0,15,0,-1,1,1,0,1,0,0
1669,1669,898,1,30,87418,13,0,45,1,-1,1,0,1,0,0,0
1670,1670,6322,1,66,127139,13,0,40,1,-1,0,0,1,0,1,0
1671,1671,32107,1,74,199136,13,15831,8,1,-1,0,0,1,0,1,0
1672,1672,11438,1,37,77820,13,0,45,1,-1,1,0,1,0,0,0
1673,1673,38499,0,34,63338,9,0,40,0,-1,1,0,0,1,0,0
1674,1674,19357,1,35,61343,9,0,90,0,-1,0,0,1,0,1,0
1675,1675,29046,0,58,142326,13,0,50,0,-1,0,0,1,1,1,0
1676,1676,35002,1,42,212894,14,0,23,1,-1,0,0,1,0,1,0
1677,1677,19789,0,19,162954,8,0,20,0,-1,1,1,0,1,0,0
1678,1678,40292,1,41,118544,10,0,12,0,-1,0,0,0,1,1,0
1679,1679,5245,0,24,157332,10,0,42,0,-1,1,1,0,1,0,0
1680,1680,15393,1,28,328949,15,0,60,0,-1,0,1,1,0,1,0
1681,1681,47389,1,54,150999,10,0,44,0,-1,1,0,0,1,0,0
1682,1682,30584,0,33,138142,10,0,25,0,-1,1,0,0,1,0,0
1683,1683,11690,1,17,289405,7,0,12,0,-1,0,1,0,1,1,0
1684,1684,46958,1,24,97676,10,0,40,0,-1,1,0,0,1,0,0
1685,1685,2593,1,39,315776,14,8614,52,1,-1,0,1,1,0,1,0
1686,1686,24520,0,57,78707,9,0,40,0,-1,1,0,0,1,0,0
1687,1687,9666,0,37,330826,11,0,30,0,-1,0,1,0,1,1,0
1688,1688,18353,1,37,118681,9,0,38,0,-1,1,0,0,1,0,0
1689,1689,30149,1,61,176689,9,0,40,0,-1,1,0,0,1,0,0
1690,1690,6605,0,39,182828,14,0,45,0,-1,1,0,0,1,0,0
1691,1691,34944,1,65,228182,13,0,40,1,-1,0,0,1,0,1,0
1692,1692,25250,0,63,20323,10,0,40,0,-1,1,0,0,1,0,0
1693,1693,37400,0,24,249956,13,0,40,0,-1,1,1,0,1,0,0
1694,1694,37851,0,26,131913,13,0,40,0,-1,1,0,0,1,0,0
1695,1695,25361,1,43,193882,10,0,55,0,-1,1,0,0,1,0,0
1696,1696,11269,1,31,217962,8,0,40,0,-1,1,1,0,1,0,0
1697,1697,7779,0,28,148645,12,0,40,0,-1,1,0,0,1,0,0
1698,1698,11713,1,58,100960,9,0,50,0,-1,1,0,0,1,0,0
1699,1699,16957,1,24,326334,13,0,20,0,-1,0,1,0,1,1,0
1700,1700,3788,1,23,249277,9,0,75,0,-1,0,1,1,1,1,0
1701,1701,13168,1,34,208043,11,7298,45,1,-1,0,1,1,1,1,0
1702,1702,26378,1,32,124919,13,0,50,1,-1,1,0,1,0,0,0
1703,1703,17983,1,71,77253,9,0,17,0,-1,0,0,0,1,1,0
1704,1704,46248,0,29,177562,9,3781,35,0,-1,0,1,0,1,1,0
1705,1705,22678,0,24,488541,10,0,35,0,-1,0,1,0,1,1,0
1706,1706,2851,0,20,243986,10,0,20,0,-1,1,1,0,1,0,0
1707,1707,1012,1,50,767403,9,3103,40,1,-1,0,1,0,1,1,0
1708,1708,15566,1,41,208470,9,0,40,1,-1,1,0,0,1,0,0
1709,1709,23080,0,30,327825,9,0,32,0,-1,1,1,0,1,0,0
1710,1710,1122,1,34,50178,10,0,38,0,-1,1,0,0,1,0,0
1711,1711,40000,0,29,239511,10,0,50,0,-1,1,1,0,1,0,0
1712,1712,40370,1,34,214288,9,3411,80,0,-1,0,1,1,0,1,0
1713,1713,34339,1,58,244605,13,0,40,1,-1,1,0,1,0,0,0
1714,1714,27947,1,28,207213,12,0,5,0,-1,0,1,0,1,1,0
1715,1715,33968,0,20,176321,10,0,40,0,-1,1,1,0,1,0,0
1716,1716,36353,0,45,94809,10,0,24,0,-1,0,0,0,1,1,0
1717,1717,24324,0,26,214637,9,0,35,0,-1,1,1,0,1,0,0
1718,1718,22905,1,19,206777,9,0,40,0,-1,1,1,0,1,0,0
1719,1719,48204,1,44,77373,13,0,50,1,-1,1,0,1,0,0,0
1720,1720,11398,0,31,82473,5,0,25,0,-1,0,0,0,1,1,0
1721,1721,6623,1,24,258120,13,0,55,0,-1,0,1,1,0,1,0
1722,1722,47957,1,19,260275,7,0,40,0,-1,0,1,0,1,1,0
1723,1723,7132,1,20,209955,10,0,25,0,-1,1,1,0,1,0,0
1724,1724,29780,1,44,456236,14,0,40,0,-1,0,1,0,0,1,0
1725,1725,46678,0,39,286730,9,0,40,0,-1,1,1,0,1,0,0
1726,1726,18238,1,26,341353,13,0,15,0,-1,0,1,0,1,1,0
1727,1727,7844,0,41,169628,9,0,40,0,-1,1,0,0,1,0,0
1728,1728,5235,1,35,82622,10,0,80,0,-1,0,0,1,0,1,0
1729,1729,8040,0,50,166419,7,3674,40,0,-1,0,0,0,1,1,0
1730,1730,41036,1,62,194660,9,0,40,1,-1,1,0,0,1,0,0
1731,1731,40066,0,24,192812,14,0,40,0,-1,1,1,0,1,0,0
1732,1732,27174,1,52,222405,9,0,40,0,-1,1,0,0,1,0,0
1733,1733,12376,0,31,297188,14,0,60,0,-1,0,1,0,1,1,0
1734,1734,10279,1,25,113436,10,0,15,0,-1,1,0,0,1,0,0
1735,1735,19718,0,35,187089,11,0,42,1,-1,1,0,0,1,0,0
1736,1736,9501,1,24,112706,11,0,40,0,-1,1,0,0,1,0,0
1737,1737,11380,0,33,98995,6,0,36,0,-1,0,0,0,1,1,0
1738,1738,41009,1,19,149823,10,0,20,0,-1,1,1,0,1,0,0
1739,1739,28318,1,40,45054,10,0,40,1,-1,1,0,0,1,0,0
1740,1740,13314,0,24,317443,13,0,40,0,-1,1,1,0,1,0,0
1741,1741,11461,1,37,267085,10,0,40,0,-1,1,1,0,1,0,0
1742,1742,24494,1,23,481175,10,0,24,0,-1,0,1,0,1,1,0
1743,1743,36003,1,49,81535,13,0,75,1,-1,0,0,1,0,1,0
1744,1744,17345,1,29,178564,13,0,40,0,-1,1,1,1,0,0,0
1745,1745,6202,1,43,401623,10,0,40,1,-1,0,1,0,1,1,0
1746,1746,12678,1,26,167350,8,0,40,0,-1,1,1,0,1,0,0
1747,1747,39474,1,51,156877,5,0,60,0,-1,0,0,0,1,1,0
1748,1748,13114,1,30,189759,13,4865,40,0,-1,0,1,1,0,1,0
1749,1749,11810,1,40,112362,14,0,40,0,-1,1,0,1,0,0,0
1750,1750,22986,1,24,270872,9,594,40,0,-1,1,1,0,1,0,0
1751,1751,32656,0,56,197875,6,0,40,0,-1,1,0,0,1,0,0
1752,1752,8225,1,29,133136,8,0,40,1,-1,1,0,0,1,0,0
1753,1753,8042,1,47,155659,9,0,60,0,-1,1,0,0,1,0,0
1754,1754,27644,1,30,270889,10,0,40,1,-1,1,1,0,1,0,0
1755,1755,30787,1,35,267866,9,0,50,1,-1,1,1,0,1,0,0
1756,1756,24178,1,51,231495,16,7688,55,1,-1,0,0,1,0,1,0
1757,1757,38835,0,20,243981,9,0,40,0,-1,1,1,0,1,0,0
1758,1758,35810,0,29,214385,14,0,35,0,-1,1,1,0,1,0,0
1759,1759,30946,1,29,404998,11,0,90,0,-1,0,1,1,0,1,0
1760,1760,21497,1,38,203169,11,0,50,1,-1,1,0,0,1,0,0
1761,1761,24854,0,44,162028,7,0,44,0,-1,1,0,0,1,0,0
1762,1762,19260,1,59,189721,13,0,40,1,-1,1,0,1,0,0,0
1763,1763,34499,1,30,267281,13,0,50,0,-1,1,1,1,0,0,0
1764,1764,17969,1,52,240013,14,0,70,0,-1,0,0,1,0,1,0
1765,1765,8402,1,40,37869,9,0,50,0,-1,1,0,0,1,0,0
1766,1766,30082,1,19,355477,9,0,25,0,-1,1,1,0,1,0,0
1767,1767,5367,1,55,157079,10,0,40,1,-1,1,0,0,1,0,0
1768,1768,14766,1,44,230684,13,7688,50,1,-1,0,0,1,0,1,0
1769,1769,10490,0,26,386949,9,0,25,0,-1,0,1,0,1,1,0
1770,1770,33215,1,41,143069,16,0,60,0,-1,0,0,1,0,1,0
1771,1771,25055,0,30,355571,9,0,40,0,-1,1,1,0,1,0,0
1772,1772,33029,1,33,54318,9,0,40,1,-1,1,0,0,1,0,0
1773,1773,20759,1,55,126117,9,0,40,0,-1,1,0,0,1,0,0
1774,1774,13643,1,39,82622,13,0,45,0,-1,1,0,1,0,0,0
1775,1775,11583,1,37,126675,11,0,60,1,-1,0,0,1,1,1,0
1776,1776,15278,1,29,109814,13,0,40,0,-1,1,0,1,0,0,0
1777,1777,39742,0,35,97136,10,0,37,0,-1,1,0,0,1,0,0
1778,1778,34428,1,61,32209,5,0,40,0,-1,0,0,0,1,1,0
1779,1779,44790,0,41,112763,9,2597,40,0,-1,1,0,0,1,0,0
1780,1780,16185,1,35,135436,15,0,50,1,-1,0,0,1,0,1,0
1781,1781,8901,1,29,159479,9,0,55,0,-1,1,0,0,1,0,0
1782,1782,16540,0,30,145231,12,0,40,0,-1,1,0,0,1,0,0
1783,1783,47707,1,31,185216,13,0,40,1,-1,1,1,1,0,0,0
1784,1784,45477,0,31,122612,14,0,25,1,-1,0,0,0,1,1,0
1785,1785,277,0,35,190174,10,0,40,0,-1,1,0,0,1,0,0
1786,1786,47306,1,30,175761,7,2580,40,0,-1,1,1,0,1,0,0
1787,1787,46981,1,17,318918,6,0,30,0,-1,0,1,0,1,1,0
1788,1788,30530,1,21,118023,9,0,24,0,-1,1,0,0,1,0,0
1789,1789,20896,1,38,167440,9,0,20,0,-1,1,0,0,1,0,0
1790,1790,34494,0,23,215616,9,0,45,0,-1,1,1,0,1,0,0
1791,1791,10189,1,52,135339,10,0,40,1,-1,1,0,0,1,0,0
1792,1792,5010,0,44,202872,10,0,25,0,-1,0,0,0,1,1,0
1793,1793,32492,1,34,189759,14,0,40,0,-1,1,1,1,0,0,0
1794,1794,29172,0,42,22831,9,0,40,0,-1,1,0,0,1,0,0
1795,1795,11124,0,20,181032,10,0,40,0,-1,1,1,0,1,0,0
1796,1796,42282,1,29,66473,10,0,50,0,-1,1,0,0,1,0,0
1797,1797,38242,1,34,162604,9,0,40,0,-1,1,0,0,1,0,0
1798,1798,40982,0,29,99297,9,0,40,0,-1,1,0,0,1,0,0
1799,1799,42360,1,88,141646,4,0,5,0,-1,0,0,0,1,1,0
1800,1800,25845,1,28,198258,11,0,40,0,-1,1,1,0,1,0,0
1801,1801,30670,1,59,206487,10,0,40,1,-1,1,0,0,1,0,0
1802,1802,33443,1,38,248694,10,0,36,0,-1,1,1,0,1,0,0
1803,1803,17309,1,17,225211,5,0,35,0,-1,0,1,0,1,1,0
1804,1804,40676,1,60,142769,10,0,40,1,-1,1,0,0,1,0,0
1805,1805,23349,0,51,57698,9,0,40,0,-1,1,0,0,1,0,0
1806,1806,2608,0,23,203240,10,0,40,0,-1,1,1,0,1,0,0
1807,1807,625,1,30,124187,9,0,60,0,-1,1,0,0,1,0,0
1808,1808,36689,1,33,160261,13,0,40,0,-1,1,0,1,0,0,0
1809,1809,45097,1,49,414448,4,0,40,0,-1,0,1,0,1,1,0
1810,1810,14189,1,53,303462,9,0,30,0,-1,0,1,0,1,1,0
1811,1811,17052,0,33,37546,15,0,40,1,-1,0,0,0,1,1,0
1812,1812,16655,1,51,155963,10,0,55,0,-1,1,0,0,1,0,0
1813,1813,15075,1,42,210534,3,0,40,0,-1,0,0,0,1,1,0
1814,1814,484,1,52,271749,8,594,40,0,-1,1,1,0,1,0,0
1815,1815,27019,1,45,174426,10,0,35,0,-1,1,0,0,1,0,0
1816,1816,30059,0,60,106282,5,0,40,0,-1,0,0,0,1,1,0
1817,1817,15368,1,42,350387,9,0,15,0,-1,0,1,0,1,1,0
1818,1818,2975,0,27,37933,10,0,40,0,-1,1,0,0,1,0,0
1819,1819,27625,0,19,268524,10,0,15,0,-1,1,1,0,1,0,0
1820,1820,1911,1,39,191807,9,0,48,0,-1,1,0,0,1,0,0
1821,1821,1876,1,44,144778,10,0,45,1,-1,1,0,0,1,0,0
1822,1822,1138,1,27,138705,9,0,53,0,-1,1,0,0,1,0,0
